date,item,average_kg_price
15-01-2019,NABO,25.83
15-01-2019,OREGANO,185.0
15-01-2019,PACK CHOY,30.0
15-01-2019,PAPA,10.342142857142857
15-01-2019,PEPINO,14.0
15-01-2019,PEREJIL,25.5
15-01-2019,PIMIENTO,28.463
15-01-2019,PUERRO,36.0
15-01-2019,RABANITO,21.25
15-01-2019,RADICCHIO,90.5
15-01-2019,RADICHETA,28.75
15-01-2019,REMOLACHA,7.67
15-01-2019,REPOLLO,8.2525
15-01-2019,ROMERO,187.5
15-01-2019,RUCULA,107.5
15-01-2019,TOMATE,19.448461538461537
15-01-2019,TOMILLO,182.5
15-01-2019,ZANAHORIA,14.030000000000001
15-01-2019,ZAPALLITO,21.91
15-01-2019,ZAPALLO,16.182142857142857
23-04-2019,ACELGA,9.888333333333334
23-04-2019,ACHICORIA,10.0
23-04-2019,ACUSAY,11.5
23-04-2019,AJO,64.91071428571429
23-04-2019,ALBAHACA,11.5
23-04-2019,APIO,27.5
23-04-2019,ARVEJA,37.0
23-04-2019,BATATA,15.375
23-04-2019,BERENJENA,17.02
23-04-2019,BERRO,23.0
23-04-2019,BROCOLI,30.0
23-04-2019,BROTE SOJA,60.0
23-04-2019,CEB.VERDEO,35.5
23-04-2019,CEBOLLA,13.38888888888889
23-04-2019,CHAUCHA,24.75
23-04-2019,CHOCLO,18.665
23-04-2019,CIBOULLE,160.0
23-04-2019,COLIFLOR,14.33
23-04-2019,CURCUMA,47.5
23-04-2019,ESCAROLA,16.0
23-04-2019,ESPINACA,31.0
23-04-2019,HABA,45.625
23-04-2019,HINOJO,11.0
23-04-2019,HONGOS,241.66666666666666
23-04-2019,HOR.PRO.VS,72.5
23-04-2019,JENGIBRE,75.0
23-04-2019,KALE,52.5
23-04-2019,LECHUGA,14.399999999999999
23-04-2019,MANDIOCA,11.0
23-04-2019,MENTA,150.0
23-04-2019,OREGANO,145.0
23-04-2019,PACK CHOY,36.665
23-04-2019,PAPA,8.92125
23-04-2019,PEPINO,12.5
23-04-2019,PEREJIL,33.75
23-04-2019,PIMIENTO,38.0875
23-04-2019,PUERRO,38.0
23-04-2019,RABANITO,23.0
23-04-2019,RADICCHIO,60.0
23-04-2019,RADICHETA,25.0
23-04-2019,REMOLACHA,12.1675
23-04-2019,REP.BRUSEL,90.0
23-04-2019,REPOLLO,9.5
23-04-2019,ROMERO,150.0
23-04-2019,RUCULA,50.0
23-04-2019,TOMATE,26.00868421052632
23-04-2019,TOMILLO,140.0
23-04-2019,ZANAHORIA,12.273571428571428
23-04-2019,ZAP.GRANEL,13.0
23-04-2019,ZAPALLITO,10.555625000000001
23-04-2019,ZAPALLO,11.998999999999999
01-03-2019,ACELGA,12.581666666666665
01-03-2019,ACHICORIA,12.0
01-03-2019,ACUSAY,14.0
01-03-2019,AJO,69.096
01-03-2019,ALBAHACA,4.0
01-03-2019,APIO,35.0
01-03-2019,ARVEJA,40.5
01-03-2019,BATATA,17.28
01-03-2019,BERENJENA,16.5
01-03-2019,BERRO,24.0
01-03-2019,BROCOLI,37.0
01-03-2019,BROTE SOJA,40.5
01-03-2019,CEB.VERDEO,31.75
01-03-2019,CEBOLLA,11.4
01-03-2019,CHAUCHA,27.0
01-03-2019,CHOCLO,18.835
01-03-2019,CIBOULLE,160.0
01-03-2019,COLIFLOR,13.335
01-03-2019,CURCUMA,41.0
01-03-2019,ESCAROLA,20.5
01-03-2019,ESPINACA,41.0
01-03-2019,HINOJO,9.67
01-03-2019,HONGOS,207.5
01-03-2019,HOR.PRO.VS,65.0
01-03-2019,JENGIBRE,77.5
01-03-2019,KALE,50.0
01-03-2019,LECHUGA,19.087777777777777
01-03-2019,MANDIOCA,13.715
01-03-2019,MENTA,165.0
01-03-2019,OREGANO,155.0
01-03-2019,PAPA,10.364
01-03-2019,PEPINO,11.9725
01-03-2019,PEREJIL,32.0
01-03-2019,PIMIENTO,25.583333333333332
01-03-2019,PUERRO,34.0
01-03-2019,RABANITO,28.0
01-03-2019,RADICCHIO,60.0
01-03-2019,RADICHETA,20.835
01-03-2019,REMOLACHA,15.0
01-03-2019,REPOLLO,9.1675
01-03-2019,ROMERO,160.0
01-03-2019,RUCULA,50.0
01-03-2019,TOMATE,22.44464285714286
01-03-2019,TOMILLO,160.0
01-03-2019,ZANAHORIA,11.178
01-03-2019,ZAP.GRANEL,8.0
01-03-2019,ZAPALLITO,15.556666666666667
01-03-2019,ZAPALLO,15.571428571428571
14-03-2019,ACELGA,12.471666666666666
14-03-2019,ACHICORIA,10.5
14-03-2019,ACUSAY,14.0
14-03-2019,AJO,64.429
14-03-2019,ALBAHACA,4.0
14-03-2019,APIO,30.0
14-03-2019,ARVEJA,38.5
14-03-2019,BATATA,15.375
14-03-2019,BERENJENA,16.75
14-03-2019,BERRO,24.0
14-03-2019,BROCOLI,26.0
14-03-2019,BROTE SOJA,45.0
14-03-2019,CEB.VERDEO,58.333333333333336
14-03-2019,CEBOLLA,11.95
14-03-2019,CHAUCHA,40.5
14-03-2019,CHOCLO,18.0
14-03-2019,CIBOULLE,160.0
14-03-2019,COLIFLOR,13.335
14-03-2019,CURCUMA,41.0
14-03-2019,ESCAROLA,20.5
14-03-2019,ESPINACA,47.0
14-03-2019,HINOJO,10.33
14-03-2019,HONGOS,222.5
14-03-2019,HOR.PRO.VS,70.0
14-03-2019,JENGIBRE,77.5
14-03-2019,KALE,50.0
14-03-2019,LECHUGA,25.09277777777778
14-03-2019,MANDIOCA,14.0
14-03-2019,OREGANO,155.0
14-03-2019,PACK CHOY,36.665
14-03-2019,PAPA,9.909
14-03-2019,PEPINO,12.302499999999998
14-03-2019,PEREJIL,40.5
14-03-2019,PIMIENTO,37.729166666666664
14-03-2019,PUERRO,44.5
14-03-2019,RADICCHIO,60.0
14-03-2019,RADICHETA,23.3325
14-03-2019,REMOLACHA,17.0
14-03-2019,REPOLLO,9.1675
14-03-2019,ROMERO,160.0
14-03-2019,RUCULA,57.5
14-03-2019,TOMATE,32.092000000000006
14-03-2019,TOMILLO,160.0
14-03-2019,ZANAHORIA,11.291666666666666
14-03-2019,ZAP.GRANEL,7.75
14-03-2019,ZAPALLITO,9.396666666666667
14-03-2019,ZAPALLO,11.75125
26-08-2019,ACELGA,10.916666666666666
26-08-2019,ACHICORIA,10.5
26-08-2019,ACUSAY,12.5
26-08-2019,AJO,116.82111111111112
26-08-2019,ALBAHACA,15.0
26-08-2019,APIO,26.25
26-08-2019,ARVEJA,26.1675
26-08-2019,BATATA,18.64
26-08-2019,BERENJENA,49.16833333333333
26-08-2019,BERRO,27.0
26-08-2019,BROCOLI,23.0
26-08-2019,BROTE SOJA,80.0
26-08-2019,CARDO,16.25
26-08-2019,CEB.VERDEO,26.0
26-08-2019,CEBOLLA,26.928571428571427
26-08-2019,CHAUCHA,60.375
26-08-2019,CHOCLO,46.665
26-08-2019,CIBOULLE,135.0
26-08-2019,COLIFLOR,13.335
26-08-2019,CURCUMA,52.5
26-08-2019,ESCAROLA,19.0
26-08-2019,ESPARRAGO,95.0
26-08-2019,ESPINACA,19.0
26-08-2019,HINOJO,7.0
26-08-2019,HONGOS,265.0
26-08-2019,JENGIBRE,92.0
26-08-2019,LECHUGA,15.722500000000002
26-08-2019,MANDIOCA,10.0
26-08-2019,MENTA,125.0
26-08-2019,OREGANO,130.0
26-08-2019,PACK CHOY,33.335
26-08-2019,PAPA,13.733571428571432
26-08-2019,PEPINO,36.54
26-08-2019,PEREJIL,20.5
26-08-2019,PIMIENTO,58.16346153846154
26-08-2019,PUERRO,34.0
26-08-2019,RABANITO,26.0
26-08-2019,RADICCHIO,90.0
26-08-2019,RADICHETA,21.665
26-08-2019,REMOLACHA,8.502500000000001
26-08-2019,REP.BRUSEL,55.0
26-08-2019,REPOLLO,6.666666666666667
26-08-2019,ROMERO,120.0
26-08-2019,RUCULA,45.0
26-08-2019,TOMATE,20.599375000000002
26-08-2019,TOMILLO,135.0
26-08-2019,ZANAHORIA,10.278333333333334
26-08-2019,ZAPALLITO,22.9175
26-08-2019,ZAPALLO,13.714285714285714
23-01-2019,ACELGA,10.5825
23-01-2019,AJO,69.91250000000001
23-01-2019,ALBAHACA,7.75
23-01-2019,APIO,40.625
23-01-2019,ARVEJA,18.5
23-01-2019,BATATA,23.11
23-01-2019,BERENJENA,13.0
23-01-2019,CEB.VERDEO,25.083333333333332
23-01-2019,CEBOLLA,9.458333333333334
23-01-2019,CHAUCHA,22.166666666666668
23-01-2019,CHOCLO,18.06375
23-01-2019,CURCUMA,40.0
23-01-2019,ESPINACA,44.0
23-01-2019,HINOJO,9.0
23-01-2019,HONGOS,216.5
23-01-2019,JENGIBRE,80.0
23-01-2019,KALE,55.0
23-01-2019,LECHUGA,28.352222222222224
23-01-2019,MANDIOCA,12.57
23-01-2019,NABO,28.335
23-01-2019,OREGANO,185.0
23-01-2019,PAPA,6.499
23-01-2019,PEPINO,19.335
23-01-2019,PEREJIL,26.625
23-01-2019,PIMIENTO,28.514
23-01-2019,PUERRO,25.5
23-01-2019,RADICCHIO,91.5
23-01-2019,RADICHETA,27.915
23-01-2019,REMOLACHA,7.67
23-01-2019,REPOLLO,9.11
23-01-2019,ROMERO,187.5
23-01-2019,RUCULA,90.0
23-01-2019,TOMATE,19.41807692307692
23-01-2019,TOMILLO,182.5
23-01-2019,ZANAHORIA,14.831
23-01-2019,ZAPALLITO,16.8075
23-01-2019,ZAPALLO,21.786428571428576
24-01-2019,ACELGA,10.7075
24-01-2019,AJO,69.91250000000001
24-01-2019,ALBAHACA,5.0
24-01-2019,APIO,40.625
24-01-2019,ARVEJA,18.5
24-01-2019,BATATA,23.11
24-01-2019,BERENJENA,13.25
24-01-2019,BERRO,32.5
24-01-2019,BROCOLI,64.0
24-01-2019,CEB.VERDEO,28.0
24-01-2019,CEBOLLA,10.25
24-01-2019,CHAUCHA,35.0
24-01-2019,CHOCLO,18.12625
24-01-2019,CURCUMA,40.0
24-01-2019,ESPINACA,46.0
24-01-2019,HINOJO,9.0
24-01-2019,HONGOS,216.5
24-01-2019,JENGIBRE,80.0
24-01-2019,KALE,55.0
24-01-2019,LECHUGA,29.828888888888894
24-01-2019,MANDIOCA,12.57
24-01-2019,NABO,28.335
24-01-2019,OREGANO,185.0
24-01-2019,PAPA,5.965
24-01-2019,PEPINO,20.335
24-01-2019,PEREJIL,26.625
24-01-2019,PIMIENTO,28.514
24-01-2019,PUERRO,29.0
24-01-2019,RADICCHIO,91.5
24-01-2019,RADICHETA,27.915
24-01-2019,REMOLACHA,8.6675
24-01-2019,REPOLLO,9.219999999999999
24-01-2019,ROMERO,187.5
24-01-2019,RUCULA,165.0
24-01-2019,TOMATE,18.923571428571428
24-01-2019,TOMILLO,182.5
24-01-2019,ZANAHORIA,14.368
24-01-2019,ZAPALLITO,21.853333333333335
24-01-2019,ZAPALLO,21.786428571428576
06-09-2019,ACELGA,8.25
06-09-2019,ACHICORIA,10.5
06-09-2019,ACUSAY,10.0
06-09-2019,AJO,116.82111111111112
06-09-2019,ALBAHACA,15.0
06-09-2019,ALCAUCIL,53.75
06-09-2019,APIO,26.25
06-09-2019,ARVEJA,38.055
06-09-2019,BATATA,18.64
06-09-2019,BERENJENA,40.416666666666664
06-09-2019,BERRO,26.0
06-09-2019,BROCOLI,29.0
06-09-2019,BROTE SOJA,80.0
06-09-2019,CARDO,16.25
06-09-2019,CEB.VERDEO,22.5
06-09-2019,CEBOLLA,32.46875
06-09-2019,CHAUCHA,57.625
06-09-2019,CHOCLO,44.0
06-09-2019,CIBOULLE,135.0
06-09-2019,COLIFLOR,13.665
06-09-2019,CURCUMA,52.5
06-09-2019,ESCAROLA,17.0
06-09-2019,ESPARRAGO,77.5
06-09-2019,ESPINACA,19.0
06-09-2019,HABA,54.0625
06-09-2019,HINOJO,7.67
06-09-2019,HONGOS,265.0
06-09-2019,JENGIBRE,92.0
06-09-2019,KALE,90.0
06-09-2019,LECHUGA,13.646538461538462
06-09-2019,MANDIOCA,10.0
06-09-2019,MENTA,120.0
06-09-2019,OREGANO,115.0
06-09-2019,PACK CHOY,33.335
06-09-2019,PAPA,14.902142857142858
06-09-2019,PEPINO,31.96
06-09-2019,PEREJIL,20.0
06-09-2019,PIMIENTO,58.17357142857143
06-09-2019,PUERRO,30.5
06-09-2019,RABANITO,24.0
06-09-2019,RADICCHIO,90.0
06-09-2019,RADICHETA,18.335
06-09-2019,REMOLACHA,7.3325
06-09-2019,REP.BRUSEL,55.0
06-09-2019,REPOLLO,6.335000000000001
06-09-2019,ROMERO,120.0
06-09-2019,RUCULA,37.5
06-09-2019,TOMATE,27.294107142857143
06-09-2019,TOMILLO,135.0
06-09-2019,ZANAHORIA,10.90375
06-09-2019,ZAPALLITO,25.945
06-09-2019,ZAPALLO,15.9375
09-12-2019,ACELGA,14.666666666666666
09-12-2019,ACHICORIA,12.5
09-12-2019,ACUSAY,21.0
09-12-2019,AJO,103.565
09-12-2019,ALBAHACA,9.0
09-12-2019,APIO,30.0
09-12-2019,ARVEJA,37.4375
09-12-2019,BATATA,25.25
09-12-2019,BERENJENA,22.085
09-12-2019,BERRO,23.0
09-12-2019,BROCOLI,31.0
09-12-2019,BROTE SOJA,90.0
09-12-2019,CEB.VERDEO,49.0
09-12-2019,CEBOLLA,9.726666666666667
09-12-2019,CHAUCHA,29.6875
09-12-2019,CHOCLO,22.915
09-12-2019,CIBOULLE,120.0
09-12-2019,CILANDRO,110.0
09-12-2019,COLIFLOR,13.665
09-12-2019,CURCUMA,59.5
09-12-2019,ENDIBIA,48.0
09-12-2019,ESCAROLA,27.5
09-12-2019,ESPARRAGO,41.75
09-12-2019,ESPINACA,54.0
09-12-2019,HINOJO,12.33
09-12-2019,HONGOS,321.6666666666667
09-12-2019,JENGIBRE,92.5
09-12-2019,KALE,71.0
09-12-2019,LECHUGA,34.85375
09-12-2019,MANDIOCA,18.0
09-12-2019,MENTA,110.0
09-12-2019,OREGANO,110.0
09-12-2019,PACK CHOY,36.665
09-12-2019,PAPA,14.874285714285715
09-12-2019,PEPINO,19.1675
09-12-2019,PEREJIL,40.5
09-12-2019,PIMIENTO,69.23076923076923
09-12-2019,PUERRO,31.5
09-12-2019,RABANITO,26.0
09-12-2019,RADICCHIO,94.0
09-12-2019,RADICHETA,32.4975
09-12-2019,REMOLACHA,7.8325
09-12-2019,REPOLLO,10.888333333333334
09-12-2019,ROMERO,110.0
09-12-2019,RUCULA,102.5
09-12-2019,TOMATE,29.02
09-12-2019,TOMILLO,110.0
09-12-2019,ZANAHORIA,26.112000000000002
09-12-2019,ZAPALLITO,16.69333333333333
09-12-2019,ZAPALLO,28.4725
02-08-2019,ACELGA,14.375
02-08-2019,ACHICORIA,11.5
02-08-2019,AJO,133.985625
02-08-2019,ALBAHACA,18.75
02-08-2019,ALCAUCIL,32.5
02-08-2019,APIO,28.75
02-08-2019,ARVEJA,26.5
02-08-2019,BATATA,18.111666666666668
02-08-2019,BERENJENA,45.41833333333333
02-08-2019,BERRO,32.0
02-08-2019,BROCOLI,43.0
02-08-2019,BROTE SOJA,70.0
02-08-2019,CEB.VERDEO,33.25
02-08-2019,CEBOLLA,22.464285714285715
02-08-2019,CHAUCHA,56.25
02-08-2019,CHOCLO,59.44333333333333
02-08-2019,CIBOULLE,135.0
02-08-2019,COLIFLOR,18.195
02-08-2019,CURCUMA,47.5
02-08-2019,ESCAROLA,21.0
02-08-2019,ESPARRAGO,87.5
02-08-2019,ESPINACA,38.0
02-08-2019,HABA,45.0
02-08-2019,HINOJO,11.665
02-08-2019,HONGOS,265.0
02-08-2019,JENGIBRE,90.0
02-08-2019,KALE,50.0
02-08-2019,LECHUGA,27.776818181818182
02-08-2019,MANDIOCA,10.625
02-08-2019,MENTA,135.0
02-08-2019,OREGANO,130.0
02-08-2019,PACK CHOY,33.335
02-08-2019,PAPA,11.120000000000001
02-08-2019,PEPINO,35.375
02-08-2019,PEREJIL,31.5
02-08-2019,PIMIENTO,94.21875
02-08-2019,PUERRO,35.5
02-08-2019,RABANITO,29.0
02-08-2019,RADICCHIO,86.66499999999999
02-08-2019,RADICHETA,70.83500000000001
02-08-2019,REMOLACHA,16.333333333333332
02-08-2019,REP.BRUSEL,55.0
02-08-2019,REPOLLO,7.4174999999999995
02-08-2019,ROMERO,130.0
02-08-2019,RUCULA,95.0
02-08-2019,TOMATE,23.489999999999995
02-08-2019,TOMILLO,135.0
02-08-2019,ZANAHORIA,10.9
02-08-2019,ZAPALLITO,16.70642857142857
02-08-2019,ZAPALLO,13.166666666666666
13-09-2019,ACELGA,8.181666666666667
13-09-2019,ACHICORIA,10.5
13-09-2019,ACUSAY,10.0
13-09-2019,AJO,144.65
13-09-2019,ALBAHACA,13.5
13-09-2019,ALCAUCIL,48.125
13-09-2019,APIO,25.0
13-09-2019,ARVEJA,37.776666666666664
13-09-2019,BATATA,18.64
13-09-2019,BERENJENA,30.278333333333336
13-09-2019,BERRO,21.0
13-09-2019,BROCOLI,36.0
13-09-2019,BROTE SOJA,80.0
13-09-2019,CARDO,18.75
13-09-2019,CEB.VERDEO,24.0
13-09-2019,CEBOLLA,31.291666666666668
13-09-2019,CHAUCHA,69.625
13-09-2019,CHOCLO,38.335
13-09-2019,CIBOULLE,130.0
13-09-2019,COLIFLOR,13.665
13-09-2019,CURCUMA,52.5
13-09-2019,ESCAROLA,15.5
13-09-2019,ESPARRAGO,75.0
13-09-2019,ESPINACA,16.0
13-09-2019,HABA,53.125
13-09-2019,HINOJO,8.665
13-09-2019,HONGOS,280.0
13-09-2019,JENGIBRE,92.0
13-09-2019,KALE,90.0
13-09-2019,LECHUGA,13.564166666666665
13-09-2019,MANDIOCA,10.0
13-09-2019,MENTA,115.0
13-09-2019,OREGANO,115.0
13-09-2019,PACK CHOY,33.335
13-09-2019,PAPA,14.934285714285712
13-09-2019,PEPINO,24.54
13-09-2019,PEREJIL,22.5
13-09-2019,PIMIENTO,63.38884615384615
13-09-2019,PUERRO,31.25
13-09-2019,RABANITO,23.0
13-09-2019,RADICCHIO,90.0
13-09-2019,RADICHETA,23.3325
13-09-2019,REMOLACHA,7.0
13-09-2019,REP.BRUSEL,55.0
13-09-2019,REPOLLO,6.335000000000001
13-09-2019,ROMERO,115.0
13-09-2019,RUCULA,55.0
13-09-2019,TOMATE,20.459444444444443
13-09-2019,TOMILLO,135.0
13-09-2019,ZANAHORIA,10.625
13-09-2019,ZAPALLITO,37.001
13-09-2019,ZAPALLO,20.334166666666665
27-11-2019,ACELGA,12.886666666666665
27-11-2019,ACHICORIA,11.5
27-11-2019,ACUSAY,21.5
27-11-2019,AJO,104.76625000000001
27-11-2019,ALBAHACA,10.0
27-11-2019,ALCAUCIL,18.75
27-11-2019,APIO,30.3125
27-11-2019,ARVEJA,41.875
27-11-2019,BATATA,24.75
27-11-2019,BERENJENA,25.001666666666665
27-11-2019,BERRO,23.0
27-11-2019,BROCOLI,26.0
27-11-2019,BROTE SOJA,90.0
27-11-2019,CEB.VERDEO,42.5
27-11-2019,CEBOLLA,11.22625
27-11-2019,CHAUCHA,30.625
27-11-2019,CHOCLO,24.221666666666664
27-11-2019,CIBOULLE,120.0
27-11-2019,CILANDRO,110.0
27-11-2019,COLIFLOR,13.665
27-11-2019,CURCUMA,57.5
27-11-2019,ENDIBIA,48.0
27-11-2019,ESCAROLA,24.0
27-11-2019,ESPARRAGO,43.75
27-11-2019,ESPINACA,35.0
27-11-2019,HABA,15.0
27-11-2019,HINOJO,13.335
27-11-2019,HONGOS,321.6666666666667
27-11-2019,JENGIBRE,92.5
27-11-2019,KALE,70.0
27-11-2019,LECHUGA,24.525624999999998
27-11-2019,MANDIOCA,18.875
27-11-2019,MENTA,110.0
27-11-2019,OREGANO,110.0
27-11-2019,PACK CHOY,36.665
27-11-2019,PAPA,11.59142857142857
27-11-2019,PEPINO,20.6675
27-11-2019,PEREJIL,45.5
27-11-2019,PIMIENTO,68.85576923076923
27-11-2019,PUERRO,30.5
27-11-2019,RABANITO,26.0
27-11-2019,RADICCHIO,94.0
27-11-2019,RADICHETA,36.667500000000004
27-11-2019,REMOLACHA,7.8325
27-11-2019,REPOLLO,9.778333333333334
27-11-2019,ROMERO,110.0
27-11-2019,RUCULA,100.0
27-11-2019,TOMATE,31.5071875
27-11-2019,TOMILLO,110.0
27-11-2019,ZANAHORIA,22.203333333333333
27-11-2019,ZAPALLITO,11.34
27-11-2019,ZAPALLO,31.638333333333332
31-01-2019,ACELGA,14.75
31-01-2019,ACUSAY,16.75
31-01-2019,AJO,76.792
31-01-2019,ALBAHACA,6.75
31-01-2019,APIO,41.875
31-01-2019,ARVEJA,18.5
31-01-2019,BATATA,24.555
31-01-2019,BERENJENA,14.0
31-01-2019,BERRO,33.0
31-01-2019,BROCOLI,72.0
31-01-2019,BROTE SOJA,52.5
31-01-2019,CEB.VERDEO,29.0
31-01-2019,CEBOLLA,9.958333333333334
31-01-2019,CHAUCHA,26.333333333333332
31-01-2019,CHOCLO,17.558333333333334
31-01-2019,COLIFLOR,24.0
31-01-2019,CURCUMA,40.0
31-01-2019,ESCAROLA,23.5
31-01-2019,ESPINACA,53.0
31-01-2019,HABA,34.0
31-01-2019,HINOJO,9.0
31-01-2019,HONGOS,255.0
31-01-2019,JENGIBRE,75.0
31-01-2019,KALE,56.5
31-01-2019,LECHUGA,36.361111111111114
31-01-2019,MANDIOCA,13.145
31-01-2019,OREGANO,185.0
31-01-2019,PAPA,7.111999999999999
31-01-2019,PEPINO,19.335
31-01-2019,PEREJIL,33.25
31-01-2019,PIMIENTO,28.969166666666666
31-01-2019,PUERRO,29.25
31-01-2019,RADICCHIO,57.5
31-01-2019,RADICHETA,40.832499999999996
31-01-2019,REMOLACHA,9.165
31-01-2019,REPOLLO,9.778333333333334
31-01-2019,ROMERO,187.5
31-01-2019,RUCULA,135.0
31-01-2019,TOMATE,21.06642857142857
31-01-2019,TOMILLO,185.0
31-01-2019,ZANAHORIA,13.175833333333335
31-01-2019,ZAPALLITO,12.348749999999999
31-01-2019,ZAPALLO,16.95357142857143
08-10-2019,ACELGA,7.166666666666667
08-10-2019,ACHICORIA,10.0
08-10-2019,ACUSAY,10.0
08-10-2019,AJO,121.31
08-10-2019,ALBAHACA,11.5
08-10-2019,ALCAUCIL,38.75
08-10-2019,APIO,25.625
08-10-2019,ARVEJA,55.625
08-10-2019,BATATA,20.71
08-10-2019,BERENJENA,29.165000000000003
08-10-2019,BERRO,23.0
08-10-2019,BROCOLI,40.0
08-10-2019,BROTE SOJA,90.0
08-10-2019,CEB.VERDEO,23.5
08-10-2019,CEBOLLA,27.928571428571427
08-10-2019,CHAUCHA,58.666666666666664
08-10-2019,CHOCLO,29.3325
08-10-2019,CIBOULLE,120.0
08-10-2019,COLIFLOR,15.0
08-10-2019,CURCUMA,52.5
08-10-2019,ESCAROLA,19.0
08-10-2019,ESPARRAGO,49.166666666666664
08-10-2019,ESPINACA,18.0
08-10-2019,HABA,41.875
08-10-2019,HINOJO,10.665
08-10-2019,HONGOS,333.3333333333333
08-10-2019,JENGIBRE,92.0
08-10-2019,KALE,90.0
08-10-2019,LECHUGA,19.635
08-10-2019,MANDIOCA,10.0
08-10-2019,MENTA,115.0
08-10-2019,OREGANO,115.0
08-10-2019,PACK CHOY,33.335
08-10-2019,PAPA,14.700000000000001
08-10-2019,PEPINO,24.5025
08-10-2019,PEREJIL,12.0
08-10-2019,PIMIENTO,46.13636363636363
08-10-2019,PUERRO,29.75
08-10-2019,RABANITO,23.0
08-10-2019,RADICCHIO,90.0
08-10-2019,RADICHETA,22.5
08-10-2019,REMOLACHA,8.0
08-10-2019,REPOLLO,6.5024999999999995
08-10-2019,ROMERO,115.0
08-10-2019,RUCULA,60.0
08-10-2019,TOMATE,31.438947368421054
08-10-2019,TOMILLO,115.0
08-10-2019,ZANAHORIA,10.83375
08-10-2019,ZAPALLITO,22.111111111111107
08-10-2019,ZAPALLO,30.022499999999997
20-11-2019,ACELGA,12.886666666666665
20-11-2019,ACHICORIA,11.5
20-11-2019,ACUSAY,22.5
20-11-2019,AJO,108.62875
20-11-2019,ALBAHACA,11.0
20-11-2019,ALCAUCIL,21.875
20-11-2019,APIO,30.625
20-11-2019,ARVEJA,65.9375
20-11-2019,BATATA,25.918333333333333
20-11-2019,BERENJENA,28.333333333333332
20-11-2019,BERRO,23.0
20-11-2019,BROCOLI,29.0
20-11-2019,BROTE SOJA,90.0
20-11-2019,CEB.VERDEO,60.0
20-11-2019,CEBOLLA,14.25
20-11-2019,CHAUCHA,55.416666666666664
20-11-2019,CHOCLO,27.21
20-11-2019,CIBOULLE,120.0
20-11-2019,CILANDRO,110.0
20-11-2019,COLIFLOR,14.33
20-11-2019,CURCUMA,57.5
20-11-2019,ENDIBIA,48.0
20-11-2019,ESCAROLA,23.5
20-11-2019,ESPARRAGO,43.333333333333336
20-11-2019,ESPINACA,37.0
20-11-2019,HABA,15.625
20-11-2019,HINOJO,13.335
20-11-2019,HONGOS,325.0
20-11-2019,JENGIBRE,92.5
20-11-2019,KALE,70.0
20-11-2019,LECHUGA,24.322499999999998
20-11-2019,MANDIOCA,18.5
20-11-2019,MENTA,110.0
20-11-2019,OREGANO,110.0
20-11-2019,PACK CHOY,36.665
20-11-2019,PAPA,10.530833333333334
20-11-2019,PEPINO,22.9175
20-11-2019,PEREJIL,51.25
20-11-2019,PIMIENTO,64.08653846153847
20-11-2019,PUERRO,30.5
20-11-2019,RABANITO,26.0
20-11-2019,RADICCHIO,94.0
20-11-2019,RADICHETA,39.167500000000004
20-11-2019,REMOLACHA,7.8325
20-11-2019,REPOLLO,10.445
20-11-2019,ROMERO,110.0
20-11-2019,RUCULA,105.0
20-11-2019,TOMATE,41.73375000000001
20-11-2019,TOMILLO,110.0
20-11-2019,ZANAHORIA,15.928333333333335
20-11-2019,ZAPALLITO,14.61875
20-11-2019,ZAPALLO,28.57
05-08-2019,ACELGA,14.125
05-08-2019,ACHICORIA,11.5
05-08-2019,ACUSAY,13.0
05-08-2019,AJO,133.985625
05-08-2019,ALBAHACA,18.0
05-08-2019,ALCAUCIL,31.25
05-08-2019,APIO,28.75
05-08-2019,ARVEJA,27.5
05-08-2019,BATATA,18.111666666666668
05-08-2019,BERENJENA,47.778333333333336
05-08-2019,BERRO,32.0
05-08-2019,BROCOLI,43.0
05-08-2019,BROTE SOJA,70.0
05-08-2019,CEB.VERDEO,32.666666666666664
05-08-2019,CEBOLLA,25.035714285714285
05-08-2019,CHAUCHA,56.25
05-08-2019,CHOCLO,59.44333333333333
05-08-2019,CIBOULLE,135.0
05-08-2019,COLIFLOR,20.24
05-08-2019,CURCUMA,47.5
05-08-2019,ESCAROLA,21.0
05-08-2019,ESPARRAGO,87.5
05-08-2019,ESPINACA,38.0
05-08-2019,HABA,45.0
05-08-2019,HINOJO,12.0
05-08-2019,HONGOS,265.0
05-08-2019,JENGIBRE,90.0
05-08-2019,KALE,52.5
05-08-2019,LECHUGA,30.2
05-08-2019,MANDIOCA,10.625
05-08-2019,MENTA,135.0
05-08-2019,OREGANO,130.0
05-08-2019,PACK CHOY,33.335
05-08-2019,PAPA,11.120000000000001
05-08-2019,PEPINO,35.375
05-08-2019,PEREJIL,31.5
05-08-2019,PIMIENTO,95.41666666666667
05-08-2019,PUERRO,35.5
05-08-2019,RABANITO,29.0
05-08-2019,RADICCHIO,86.66499999999999
05-08-2019,RADICHETA,70.83500000000001
05-08-2019,REMOLACHA,13.75
05-08-2019,REP.BRUSEL,55.0
05-08-2019,REPOLLO,6.721666666666667
05-08-2019,ROMERO,130.0
05-08-2019,RUCULA,95.0
05-08-2019,TOMATE,24.34057692307692
05-08-2019,TOMILLO,135.0
05-08-2019,ZANAHORIA,10.7
05-08-2019,ZAPALLITO,16.944285714285716
